ano_evento_v17,classificacao_agrupada_v17,faixa_informe_v23,casos,confirmados,obitos_meningite,populacao_estado,populacao_origem,populacao_ref,incidencia_100mil,mortalidade_100mil,letalidade_pct
2013,Meningite não especificada,50 a 59 anos,3,3,1,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.042835816739808824,33.33333333333333
2013,Meningite não especificada,< 1 ano,8,8,1,2334495.0,municipal_soma_com_carry,2334495.0,0.3426865339184706,0.042835816739808824,12.5
2013,Meningite pneumocócica,1 a 4 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2013,Meningite pneumocócica,10 a 14 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Meningite pneumocócica,15 a 19 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Meningite pneumocócica,20 a 29 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2013,Meningite pneumocócica,30 a 39 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Meningite pneumocócica,40 a 49 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2013,Meningite pneumocócica,5 a 9 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Meningite pneumocócica,50 a 59 anos,4,4,2,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.08567163347961765,50.0
2013,Meningite pneumocócica,< 1 ano,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2013,Meningite pneumocócica,> 60 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2013,Meningite viral/asséptica,1 a 4 anos,12,12,0,2334495.0,municipal_soma_com_carry,2334495.0,0.5140298008777059,0.0,0.0
2013,Meningite viral/asséptica,10 a 14 anos,15,15,1,2334495.0,municipal_soma_com_carry,2334495.0,0.6425372510971324,0.042835816739808824,6.666666666666667
2013,Meningite viral/asséptica,15 a 19 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2013,Meningite viral/asséptica,20 a 29 anos,7,7,1,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.042835816739808824,14.285714285714285
2013,Meningite viral/asséptica,30 a 39 anos,8,8,0,2334495.0,municipal_soma_com_carry,2334495.0,0.3426865339184706,0.0,0.0
2013,Meningite viral/asséptica,40 a 49 anos,7,7,1,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.042835816739808824,14.285714285714285
2013,Meningite viral/asséptica,5 a 9 anos,17,17,0,2334495.0,municipal_soma_com_carry,2334495.0,0.72820888457675,0.0,0.0
2013,Meningite viral/asséptica,50 a 59 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Meningite viral/asséptica,< 1 ano,6,6,0,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.0,0.0
2013,Meningite viral/asséptica,> 60 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2013,Outras etiologias,1 a 4 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Outras etiologias,30 a 39 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2013,Outras etiologias,5 a 9 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Outras etiologias,50 a 59 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2013,Outras etiologias,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Doença meningocócica,1 a 4 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Doença meningocócica,10 a 14 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2014,Doença meningocócica,15 a 19 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2014,Doença meningocócica,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Doença meningocócica,30 a 39 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2014,Doença meningocócica,40 a 49 anos,2,2,2,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.08567163347961765,100.0
2014,Doença meningocócica,5 a 9 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Doença meningocócica,< 1 ano,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2014,Doença meningocócica,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite bacteriana/outras bactérias,1 a 4 anos,7,7,0,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.0,0.0
2014,Meningite bacteriana/outras bactérias,10 a 14 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2014,Meningite bacteriana/outras bactérias,15 a 19 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Meningite bacteriana/outras bactérias,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite bacteriana/outras bactérias,40 a 49 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Meningite bacteriana/outras bactérias,5 a 9 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Meningite bacteriana/outras bactérias,50 a 59 anos,6,6,1,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.042835816739808824,16.666666666666664
2014,Meningite bacteriana/outras bactérias,< 1 ano,3,3,1,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.042835816739808824,33.33333333333333
2014,Meningite bacteriana/outras bactérias,> 60 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2014,Meningite fúngica,40 a 49 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Meningite fúngica,5 a 9 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2014,Meningite fúngica,50 a 59 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Meningite fúngica,< 1 ano,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite fúngica,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite não especificada,1 a 4 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2014,Meningite não especificada,10 a 14 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2014,Meningite não especificada,15 a 19 anos,5,5,1,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.042835816739808824,20.0
2014,Meningite não especificada,20 a 29 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2014,Meningite não especificada,30 a 39 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2014,Meningite não especificada,40 a 49 anos,7,7,1,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.042835816739808824,14.285714285714285
2014,Meningite não especificada,5 a 9 anos,8,8,0,2334495.0,municipal_soma_com_carry,2334495.0,0.3426865339184706,0.0,0.0
2014,Meningite não especificada,< 1 ano,5,5,1,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.042835816739808824,20.0
2014,Meningite não especificada,> 60 anos,4,4,1,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.042835816739808824,25.0
2014,Meningite pneumocócica,15 a 19 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite pneumocócica,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite pneumocócica,30 a 39 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2014,Meningite pneumocócica,40 a 49 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2014,Meningite pneumocócica,5 a 9 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2014,Meningite pneumocócica,50 a 59 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite pneumocócica,< 1 ano,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2014,Meningite pneumocócica,> 60 anos,3,3,2,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.08567163347961765,66.66666666666666
2014,Meningite tuberculosa,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Meningite viral/asséptica,1 a 4 anos,21,21,0,2334495.0,municipal_soma_com_carry,2334495.0,0.8995521515359852,0.0,0.0
2014,Meningite viral/asséptica,10 a 14 anos,6,6,0,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.0,0.0
2014,Meningite viral/asséptica,15 a 19 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2014,Meningite viral/asséptica,20 a 29 anos,8,8,1,2334495.0,municipal_soma_com_carry,2334495.0,0.3426865339184706,0.042835816739808824,12.5
2014,Meningite viral/asséptica,30 a 39 anos,8,8,0,2334495.0,municipal_soma_com_carry,2334495.0,0.3426865339184706,0.0,0.0
2014,Meningite viral/asséptica,40 a 49 anos,6,6,0,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.0,0.0
2014,Meningite viral/asséptica,5 a 9 anos,24,24,0,2334495.0,municipal_soma_com_carry,2334495.0,1.0280596017554118,0.0,0.0
2014,Meningite viral/asséptica,50 a 59 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2014,Meningite viral/asséptica,< 1 ano,9,9,0,2334495.0,municipal_soma_com_carry,2334495.0,0.38552235065827944,0.0,0.0
2014,Meningite viral/asséptica,> 60 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2014,Outras etiologias,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Outras etiologias,30 a 39 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2014,Outras etiologias,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Outras etiologias,5 a 9 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Outras etiologias,< 1 ano,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2014,Outras etiologias,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Doença meningocócica,10 a 14 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2015,Doença meningocócica,15 a 19 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Doença meningocócica,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Doença meningocócica,30 a 39 anos,4,4,2,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.08567163347961765,50.0
2015,Doença meningocócica,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Doença meningocócica,5 a 9 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Doença meningocócica,50 a 59 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Doença meningocócica,< 1 ano,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2015,Meningite bacteriana/outras bactérias,1 a 4 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite bacteriana/outras bactérias,10 a 14 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2015,Meningite bacteriana/outras bactérias,15 a 19 anos,4,4,1,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.042835816739808824,25.0
2015,Meningite bacteriana/outras bactérias,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite bacteriana/outras bactérias,30 a 39 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite bacteriana/outras bactérias,40 a 49 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2015,Meningite bacteriana/outras bactérias,5 a 9 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite bacteriana/outras bactérias,< 1 ano,4,4,1,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.042835816739808824,25.0
2015,Meningite bacteriana/outras bactérias,> 60 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite fúngica,15 a 19 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite fúngica,30 a 39 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2015,Meningite fúngica,40 a 49 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2015,Meningite fúngica,< 1 ano,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite não especificada,1 a 4 anos,11,11,1,2334495.0,municipal_soma_com_carry,2334495.0,0.4711939841378971,0.042835816739808824,9.090909090909092
2015,Meningite não especificada,10 a 14 anos,7,7,0,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.0,0.0
2015,Meningite não especificada,15 a 19 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite não especificada,20 a 29 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2015,Meningite não especificada,30 a 39 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2015,Meningite não especificada,40 a 49 anos,7,7,1,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.042835816739808824,14.285714285714285
2015,Meningite não especificada,5 a 9 anos,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2015,Meningite não especificada,50 a 59 anos,3,3,1,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.042835816739808824,33.33333333333333
2015,Meningite não especificada,< 1 ano,11,11,2,2334495.0,municipal_soma_com_carry,2334495.0,0.4711939841378971,0.08567163347961765,18.181818181818183
2015,Meningite não especificada,> 60 anos,6,6,1,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.042835816739808824,16.666666666666664
2015,Meningite pneumocócica,1 a 4 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2015,Meningite pneumocócica,15 a 19 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite pneumocócica,40 a 49 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2015,Meningite pneumocócica,5 a 9 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2015,Meningite pneumocócica,50 a 59 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2015,Meningite pneumocócica,< 1 ano,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2015,Meningite por Hib/Hemófilo,< 1 ano,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2015,Meningite tuberculosa,1 a 4 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite tuberculosa,10 a 14 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite tuberculosa,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite tuberculosa,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite viral/asséptica,1 a 4 anos,11,11,0,2334495.0,municipal_soma_com_carry,2334495.0,0.4711939841378971,0.0,0.0
2015,Meningite viral/asséptica,10 a 14 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2015,Meningite viral/asséptica,15 a 19 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Meningite viral/asséptica,20 a 29 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite viral/asséptica,30 a 39 anos,5,5,1,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.042835816739808824,20.0
2015,Meningite viral/asséptica,40 a 49 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite viral/asséptica,5 a 9 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2015,Meningite viral/asséptica,50 a 59 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2015,Meningite viral/asséptica,< 1 ano,6,6,0,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.0,0.0
2015,Meningite viral/asséptica,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Outras etiologias,10 a 14 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Outras etiologias,30 a 39 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2015,Outras etiologias,50 a 59 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Doença meningocócica,15 a 19 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2016,Doença meningocócica,20 a 29 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2016,Doença meningocócica,30 a 39 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Doença meningocócica,40 a 49 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2016,Doença meningocócica,50 a 59 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Doença meningocócica,< 1 ano,3,3,1,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.042835816739808824,33.33333333333333
2016,Doença meningocócica,> 60 anos,2,2,1,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.042835816739808824,50.0
2016,Meningite bacteriana/outras bactérias,10 a 14 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite bacteriana/outras bactérias,15 a 19 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite bacteriana/outras bactérias,20 a 29 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite bacteriana/outras bactérias,30 a 39 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite bacteriana/outras bactérias,40 a 49 anos,3,3,1,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.042835816739808824,33.33333333333333
2016,Meningite bacteriana/outras bactérias,5 a 9 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite bacteriana/outras bactérias,50 a 59 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2016,Meningite bacteriana/outras bactérias,< 1 ano,7,7,0,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.0,0.0
2016,Meningite bacteriana/outras bactérias,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite fúngica,20 a 29 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite fúngica,30 a 39 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2016,Meningite fúngica,40 a 49 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite fúngica,50 a 59 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite fúngica,> 60 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite não especificada,1 a 4 anos,14,14,0,2334495.0,municipal_soma_com_carry,2334495.0,0.5997014343573235,0.0,0.0
2016,Meningite não especificada,10 a 14 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2016,Meningite não especificada,15 a 19 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2016,Meningite não especificada,20 a 29 anos,4,4,1,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.042835816739808824,25.0
2016,Meningite não especificada,30 a 39 anos,7,7,1,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.042835816739808824,14.285714285714285
2016,Meningite não especificada,40 a 49 anos,6,6,0,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.0,0.0
2016,Meningite não especificada,5 a 9 anos,6,6,0,2334495.0,municipal_soma_com_carry,2334495.0,0.25701490043885294,0.0,0.0
2016,Meningite não especificada,50 a 59 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2016,Meningite não especificada,< 1 ano,13,13,1,2334495.0,municipal_soma_com_carry,2334495.0,0.5568656176175147,0.042835816739808824,7.6923076923076925
2016,Meningite não especificada,> 60 anos,5,5,2,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.08567163347961765,40.0
2016,Meningite pneumocócica,10 a 14 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite pneumocócica,20 a 29 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite pneumocócica,40 a 49 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite pneumocócica,50 a 59 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2016,Meningite pneumocócica,< 1 ano,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite por Hib/Hemófilo,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite tuberculosa,30 a 39 anos,1,1,1,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.042835816739808824,100.0
2016,Meningite viral/asséptica,1 a 4 anos,9,9,0,2334495.0,municipal_soma_com_carry,2334495.0,0.38552235065827944,0.0,0.0
2016,Meningite viral/asséptica,10 a 14 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2016,Meningite viral/asséptica,15 a 19 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite viral/asséptica,20 a 29 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2016,Meningite viral/asséptica,30 a 39 anos,2,2,0,2334495.0,municipal_soma_com_carry,2334495.0,0.08567163347961765,0.0,0.0
2016,Meningite viral/asséptica,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Meningite viral/asséptica,5 a 9 anos,5,5,1,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.042835816739808824,20.0
2016,Meningite viral/asséptica,50 a 59 anos,3,3,0,2334495.0,municipal_soma_com_carry,2334495.0,0.12850745021942647,0.0,0.0
2016,Meningite viral/asséptica,< 1 ano,5,5,1,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.042835816739808824,20.0
2016,Outras etiologias,1 a 4 anos,5,5,1,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.042835816739808824,20.0
2016,Outras etiologias,20 a 29 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2016,Outras etiologias,30 a 39 anos,7,7,0,2334495.0,municipal_soma_com_carry,2334495.0,0.29985071717866174,0.0,0.0
2016,Outras etiologias,40 a 49 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Outras etiologias,5 a 9 anos,5,5,0,2334495.0,municipal_soma_com_carry,2334495.0,0.21417908369904412,0.0,0.0
2016,Outras etiologias,50 a 59 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2016,Outras etiologias,< 1 ano,4,4,0,2334495.0,municipal_soma_com_carry,2334495.0,0.1713432669592353,0.0,0.0
2017,Doença meningocócica,1 a 4 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
2017,Doença meningocócica,10 a 14 anos,1,1,0,2334495.0,municipal_soma_com_carry,2334495.0,0.042835816739808824,0.0,0.0
